,PHRASE,COUNT,ON_TOPIC,UNIQUE,SPECIFIC
1070,from his,44,0,,
1071,for the city,12,0,,
1072,is expected to,34,0,,
1073,by a white,25,0,,
1074,and it is,14,0,,
1075,men and women,39,0,,
1076,trying to do,9,0,,
1077,died in the,18,0,,
1078,other officers,94,0,,
1079,trying to,125,0,,
1080,Jefferson was,7,0,,
1081,degree murder and,41,0,,
1082,night the,6,0,,
1083,the second,41,0,,
1084,in the parking,41,0,,
1085,tried to cuff,13,0,,
1086,of Rayshard Brooks,61,0,,
1087,determined that,17,0,,
1088,and the communities,11,0,,
1089,the hands of,21,0,,
1090,the courthouse,10,0,,
1091,between law enforcement,12,0,,
1092,enforcement and the,12,0,,
1093,Rolfe has been,24,0,,
1094,the fatal shooting,45,0,,
1095,arrived at,27,0,,
1096,and have,26,0,,
